user_id,event,timestamp,salary,channel
user_117,page_view,2026-08-28 09:25:42.615054,158998.0,linkedin
user_643,page_view,2026-08-11 11:25:42.615054,195018.0,linkedin
user_209,application_started,2026-08-10 01:25:42.615054,,direct
user_12,page_view,2026-08-01 15:25:42.615054,123223.0,direct
user_822,job_search,2026-08-04 21:25:42.615054,139096.0,linkedin
user_5,job_search,2026-08-09 15:25:42.615054,129236.0,google
user_214,application_submitted,2026-08-15 04:25:42.615054,45240.0,google
user_565,application_started,2026-08-06 15:25:42.615054,132504.0,referral
user_445,application_submitted,2026-08-24 10:25:42.615054,106943.0,referral
user_34,application_started,2026-08-04 02:25:42.615054,167073.0,linkedin
user_968,page_view,2026-08-04 22:25:42.615054,,linkedin
user_167,page_view,2026-08-18 06:25:42.615054,49572.0,referral
user_11,page_view,2026-08-17 13:25:42.615054,126261.0,google
user_903,job_search,2026-08-07 00:25:42.615054,97041.0,direct
user_770,page_view,2026-08-26 20:25:42.615054,119044.0,referral
user_293,application_started,2026-08-28 02:25:42.615054,154262.0,linkedin
user_701,application_started,2026-08-28 13:25:42.615054,185026.0,referral
user_353,application_started,2026-08-23 04:25:42.615054,118007.0,google
user_120,page_view,2026-08-21 19:25:42.615054,62452.0,referral
user_568,application_submitted,2026-08-02 11:25:42.615054,,referral
user_826,application_submitted,2026-08-16 03:25:42.615054,49022.0,referral
user_193,job_search,2026-08-03 15:25:42.615054,140907.0,google
user_709,application_started,2026-08-26 14:25:42.615054,,linkedin
user_499,page_view,2026-08-04 01:25:42.615054,76905.0,linkedin
user_776,job_search,2026-08-29 23:25:42.615054,69479.0,google
user_493,page_view,2026-08-14 13:25:42.615054,110142.0,linkedin
user_939,job_search,2026-08-10 16:25:42.615054,174266.0,direct
user_24,application_started,2026-08-29 06:25:42.615054,164629.0,referral
user_800,job_search,2026-08-09 10:25:42.615054,159214.0,linkedin
user_248,application_submitted,2026-08-06 16:25:42.615054,61308.0,direct
user_651,application_started,2026-08-22 12:25:42.615054,196558.0,referral
user_535,job_search,2026-08-05 15:25:42.615054,119904.0,direct
user_273,page_view,2026-08-30 07:25:42.615054,196474.0,referral
user_170,page_view,2026-08-07 15:25:42.615054,103275.0,referral
user_644,page_view,2026-08-12 15:25:42.615054,165947.0,referral
user_169,job_search,2026-08-12 21:25:42.615054,151375.0,direct
user_939,job_search,2026-08-09 00:25:42.615054,51529.0,linkedin
user_682,application_submitted,2026-08-24 12:25:42.615054,98433.0,referral
user_27,application_started,2026-08-19 16:25:42.615054,185110.0,linkedin
user_267,application_started,2026-08-03 23:25:42.615054,,referral
user_714,page_view,2026-08-30 09:25:42.615054,152198.0,referral
user_105,application_submitted,2026-08-28 22:25:42.615054,181395.0,google
user_677,application_started,2026-08-30 11:25:42.615054,111734.0,google
user_181,page_view,2026-08-09 15:25:42.615054,142340.0,google
user_600,page_view,2026-08-05 09:25:42.615054,79348.0,direct
user_661,application_started,2026-08-11 05:25:42.615054,113171.0,linkedin
user_83,application_submitted,2026-08-16 18:25:42.615054,158334.0,direct
user_113,page_view,2026-08-15 20:25:42.615054,47768.0,direct
user_431,application_submitted,2026-08-30 19:25:42.615054,,linkedin
user_114,application_submitted,2026-08-15 15:25:42.615054,155081.0,google
user_442,page_view,2026-08-23 05:25:42.615054,151916.0,referral
user_746,job_search,2026-08-16 15:25:42.615054,,google
user_911,page_view,2026-08-04 03:25:42.615054,108673.0,linkedin
user_957,application_started,2026-08-12 09:25:42.615054,58086.0,direct
user_862,application_started,2026-08-13 10:25:42.615054,141686.0,direct
user_933,application_started,2026-08-08 16:25:42.615054,124952.0,linkedin
user_546,application_submitted,2026-08-10 11:25:42.615054,147103.0,referral
user_909,page_view,2026-08-21 09:25:42.615054,122115.0,google
user_560,page_view,2026-08-11 18:25:42.615054,70020.0,linkedin
user_126,application_started,2026-08-17 05:25:42.615054,168595.0,google
user_222,application_started,2026-08-23 22:25:42.615054,138597.0,linkedin
user_23,application_submitted,2026-08-10 11:25:42.615054,181674.0,google
user_907,application_submitted,2026-08-08 09:25:42.615054,97720.0,referral
user_144,job_search,2026-08-10 20:25:42.615054,,google
user_501,application_submitted,2026-08-15 11:25:42.615054,150607.0,google
user_189,application_submitted,2026-08-15 23:25:42.616065,133189.0,direct
user_620,job_search,2026-08-16 10:25:42.616065,108199.0,referral
user_716,application_started,2026-08-26 05:25:42.616065,120284.0,google
user_856,page_view,2026-08-01 20:25:42.616065,124896.0,linkedin
user_309,page_view,2026-08-05 02:25:42.616065,104105.0,referral
user_853,page_view,2026-08-06 12:25:42.616065,41231.0,referral
user_698,application_started,2026-08-20 01:25:42.616065,181187.0,google
user_243,application_submitted,2026-08-16 02:25:42.616065,98568.0,referral
user_35,application_started,2026-08-15 00:25:42.616065,77598.0,referral
user_129,page_view,2026-08-01 20:25:42.616065,135881.0,direct
user_777,page_view,2026-08-03 04:25:42.616065,83280.0,google
user_667,page_view,2026-08-09 02:25:42.616065,137174.0,referral
user_160,job_search,2026-08-20 04:25:42.616065,160089.0,linkedin
user_602,application_started,2026-08-28 15:25:42.616065,129475.0,google
user_753,page_view,2026-08-07 09:25:42.616065,157214.0,referral
user_254,application_submitted,2026-08-03 15:25:42.616065,133778.0,google
user_204,application_started,2026-08-12 08:25:42.616065,125533.0,referral
user_999,application_started,2026-08-19 14:25:42.616065,129818.0,referral
user_493,job_search,2026-08-30 19:25:42.616065,77587.0,google
user_678,job_search,2026-08-13 23:25:42.616065,173862.0,linkedin
user_767,page_view,2026-08-19 19:25:42.616065,145508.0,referral
user_402,application_started,2026-09-01 05:25:42.616065,181235.0,referral
user_409,page_view,2026-08-24 23:25:42.616065,84712.0,linkedin
user_423,application_started,2026-08-30 03:25:42.616065,,google
user_516,page_view,2026-08-18 22:25:42.616065,88985.0,linkedin
user_317,application_started,2026-08-21 19:25:42.616065,96243.0,linkedin
user_855,page_view,2026-08-25 18:25:42.616065,,google
user_55,page_view,2026-08-12 18:25:42.616065,92460.0,google
user_948,application_started,2026-08-18 08:25:42.616065,122839.0,referral
user_264,job_search,2026-08-25 16:25:42.616065,134420.0,linkedin
user_527,application_started,2026-08-01 22:25:42.616065,165777.0,direct
user_660,application_started,2026-08-09 17:25:42.616065,161214.0,referral
user_389,application_submitted,2026-08-22 01:25:42.616065,144536.0,google
user_541,job_search,2026-08-03 14:25:42.616065,79728.0,direct
user_489,job_search,2026-08-22 10:25:42.616065,183357.0,linkedin
user_156,application_started,2026-08-03 13:25:42.616065,147346.0,linkedin
user_861,application_submitted,2026-08-18 04:25:42.616065,55425.0,direct
user_695,application_submitted,2026-08-07 03:25:42.616065,199824.0,linkedin
user_161,application_submitted,2026-08-31 05:25:42.616065,,linkedin
user_811,job_search,2026-08-23 03:25:42.616065,184583.0,linkedin
user_206,application_started,2026-08-17 18:25:42.616065,77438.0,linkedin
user_282,application_submitted,2026-08-08 05:25:42.616065,160413.0,google
user_984,application_submitted,2026-08-14 10:25:42.616065,,linkedin
user_662,application_submitted,2026-08-28 12:25:42.616065,,google
user_682,page_view,2026-08-15 15:25:42.616065,194520.0,referral
user_529,application_started,2026-08-27 03:25:42.616065,113892.0,referral
user_912,page_view,2026-08-20 04:25:42.616065,,direct
user_614,application_started,2026-08-27 02:25:42.616065,,linkedin
user_88,page_view,2026-08-01 22:25:42.616065,96311.0,google
user_116,application_submitted,2026-08-16 13:25:42.616065,198777.0,direct
user_345,application_submitted,2026-08-12 00:25:42.616065,165451.0,google
user_891,page_view,2026-08-06 21:25:42.616065,127211.0,direct
user_893,job_search,2026-08-21 15:25:42.616065,116623.0,direct
user_149,application_started,2026-08-21 20:25:42.616065,99773.0,google
user_951,application_started,2026-08-20 02:25:42.616065,109124.0,google
user_531,page_view,2026-08-29 23:25:42.616065,46083.0,linkedin
user_240,page_view,2026-08-02 14:25:42.616065,96772.0,direct
user_545,application_started,2026-08-20 14:25:42.616065,187374.0,direct
user_656,application_submitted,2026-08-23 02:25:42.616065,87933.0,linkedin
user_687,page_view,2026-08-03 23:25:42.616065,101353.0,referral
user_606,page_view,2026-08-16 07:25:42.616065,,google
user_222,job_search,2026-08-13 11:25:42.616065,194356.0,linkedin
user_260,application_started,2026-08-10 22:25:42.616065,188335.0,linkedin
user_400,page_view,2026-08-11 03:25:42.616065,,linkedin
user_908,job_search,2026-08-08 04:25:42.616065,127023.0,linkedin
user_941,page_view,2026-08-04 03:25:42.616065,167362.0,referral
user_921,application_started,2026-08-30 06:25:42.616065,56329.0,google
user_903,application_submitted,2026-08-18 05:25:42.616065,168154.0,referral
user_34,application_started,2026-08-09 00:25:42.616065,190263.0,direct
user_694,application_submitted,2026-08-28 07:25:42.616065,144302.0,referral
user_989,application_submitted,2026-08-10 14:25:42.616065,193829.0,linkedin
user_181,application_submitted,2026-08-07 04:25:42.616065,131806.0,referral
user_952,application_submitted,2026-08-18 05:25:42.616065,112003.0,linkedin
user_798,job_search,2026-08-09 15:25:42.616065,168399.0,google
user_934,page_view,2026-08-15 13:25:42.616065,84714.0,linkedin
user_309,page_view,2026-08-16 09:25:42.616065,171582.0,google
user_67,application_started,2026-08-31 09:25:42.616065,198728.0,direct
user_388,application_started,2026-08-22 14:25:42.616065,66857.0,direct
user_699,job_search,2026-08-12 23:25:42.616065,52721.0,referral
user_494,application_submitted,2026-08-21 04:25:42.616065,44377.0,linkedin
user_621,job_search,2026-08-20 18:25:42.616065,103893.0,direct
user_221,job_search,2026-09-01 06:25:42.616065,152259.0,linkedin
user_630,application_started,2026-08-17 04:25:42.616065,160132.0,direct
user_866,application_started,2026-08-06 02:25:42.616065,137376.0,google
user_148,job_search,2026-08-10 03:25:42.616065,53772.0,referral
user_546,application_started,2026-08-05 16:25:42.616065,122907.0,referral
user_778,job_search,2026-08-16 12:25:42.616065,90484.0,direct
user_847,application_started,2026-08-17 23:25:42.616065,,direct
user_421,application_started,2026-08-15 10:25:42.616065,178955.0,linkedin
user_804,page_view,2026-08-02 10:25:42.616065,120557.0,linkedin
user_832,application_started,2026-08-21 11:25:42.616065,165582.0,google
user_210,job_search,2026-08-26 23:25:42.616065,185805.0,direct
user_719,application_started,2026-08-02 01:25:42.616065,177458.0,direct
user_425,application_started,2026-08-11 22:25:42.616065,120574.0,referral
user_203,application_started,2026-08-15 14:25:42.616065,152579.0,google
user_392,page_view,2026-08-25 20:25:42.616065,102540.0,referral
user_369,page_view,2026-08-29 09:25:42.616065,139662.0,direct
user_743,application_submitted,2026-08-22 08:25:42.616065,124619.0,google
user_334,application_submitted,2026-08-18 21:25:42.616065,172062.0,direct
user_905,application_started,2026-08-14 23:25:42.616065,130467.0,google
user_890,application_started,2026-08-25 09:25:42.616065,53666.0,referral
user_815,application_started,2026-08-31 02:25:42.616065,88586.0,direct
user_503,job_search,2026-08-07 20:25:42.616065,148782.0,google
user_164,application_started,2026-08-26 01:25:42.616065,,direct
user_543,page_view,2026-08-23 11:25:42.616065,165622.0,google
user_161,job_search,2026-08-15 18:25:42.616065,127932.0,referral
user_829,job_search,2026-08-10 01:25:42.616065,173780.0,direct
user_895,application_started,2026-08-20 01:25:42.616065,196769.0,direct
user_847,application_started,2026-08-23 18:25:42.616065,,referral
user_365,application_submitted,2026-08-30 01:25:42.616065,187528.0,direct
user_816,page_view,2026-08-16 05:25:42.616065,155517.0,google
user_663,application_submitted,2026-08-08 19:25:42.616065,162760.0,linkedin
user_675,job_search,2026-08-30 15:25:42.616065,176061.0,direct
user_685,application_submitted,2026-08-18 03:25:42.616065,,linkedin
user_988,job_search,2026-08-15 05:25:42.616065,132113.0,google
user_737,job_search,2026-08-15 21:25:42.616065,101713.0,referral
user_685,page_view,2026-08-25 18:25:42.616065,78928.0,direct
user_99,job_search,2026-08-30 23:25:42.616065,139019.0,direct
user_416,application_started,2026-08-19 00:25:42.616065,130508.0,linkedin
user_386,application_started,2026-08-16 10:25:42.616065,71045.0,direct
user_486,application_submitted,2026-08-14 12:25:42.616065,132997.0,linkedin
user_527,application_submitted,2026-08-24 11:25:42.616065,54145.0,direct
user_423,job_search,2026-08-16 19:25:42.616065,91407.0,referral
user_384,page_view,2026-08-17 04:25:42.616065,75011.0,referral
user_151,application_started,2026-08-21 05:25:42.616065,,linkedin
user_877,application_submitted,2026-08-09 15:25:42.616065,57160.0,direct
user_263,application_submitted,2026-08-26 03:25:42.616065,,linkedin
user_577,application_submitted,2026-08-02 06:25:42.616065,138469.0,direct
user_941,application_submitted,2026-08-18 13:25:42.616065,118349.0,google
user_790,application_started,2026-08-09 18:25:42.616065,155883.0,direct
user_543,application_submitted,2026-08-12 20:25:42.616065,172480.0,linkedin
user_574,application_submitted,2026-08-11 21:25:42.616065,191516.0,referral
user_350,application_started,2026-08-06 16:25:42.616065,45875.0,referral
user_445,application_submitted,2026-08-31 08:25:42.616065,80870.0,referral
user_298,job_search,2026-08-01 19:25:42.616065,191097.0,referral
user_906,application_started,2026-08-09 07:25:42.616065,163917.0,google
user_819,application_submitted,2026-08-15 04:25:42.616065,172681.0,direct
user_479,job_search,2026-08-01 15:25:42.616065,,linkedin
user_993,application_submitted,2026-08-30 06:25:42.616065,,linkedin
user_422,application_started,2026-08-31 07:25:42.616065,104682.0,google
user_578,application_started,2026-08-10 18:25:42.616065,59037.0,linkedin
user_36,page_view,2026-08-21 21:25:42.616065,122407.0,linkedin
user_86,job_search,2026-08-28 01:25:42.616065,177218.0,google
user_330,job_search,2026-08-09 02:25:42.616065,63957.0,linkedin
user_32,application_started,2026-08-25 03:25:42.616065,155429.0,referral
user_37,job_search,2026-08-22 09:25:42.616065,81410.0,google
user_689,application_submitted,2026-08-12 19:25:42.616065,76218.0,referral
user_732,application_started,2026-08-14 03:25:42.616065,195777.0,referral
user_461,page_view,2026-08-06 17:25:42.616065,159643.0,linkedin
user_785,page_view,2026-08-08 01:25:42.616065,66386.0,direct
user_163,page_view,2026-08-09 16:25:42.616065,163521.0,referral
user_652,application_submitted,2026-08-09 11:25:42.616065,151003.0,google
user_763,job_search,2026-08-11 04:25:42.616065,47149.0,referral
user_790,page_view,2026-08-30 03:25:42.616065,48076.0,linkedin
user_648,application_submitted,2026-08-11 23:25:42.616065,128109.0,google
user_869,application_started,2026-08-13 19:25:42.616065,183216.0,direct
user_808,application_started,2026-08-21 15:25:42.616065,88914.0,referral
user_759,page_view,2026-08-04 06:25:42.616065,58712.0,linkedin
user_491,job_search,2026-08-08 16:25:42.616065,158458.0,referral
user_452,page_view,2026-08-27 06:25:42.616065,115088.0,linkedin
user_274,job_search,2026-08-17 13:25:42.616065,64731.0,referral
user_241,application_started,2026-08-19 10:25:42.616065,189268.0,linkedin
user_174,application_started,2026-08-03 16:25:42.616065,111779.0,google
user_501,job_search,2026-08-30 10:25:42.616065,193456.0,linkedin
user_646,job_search,2026-08-17 01:25:42.616065,58973.0,direct
user_522,application_submitted,2026-08-26 00:25:42.616065,,referral
user_525,application_submitted,2026-08-22 03:25:42.616065,47811.0,referral
user_907,page_view,2026-08-15 16:25:42.616065,,linkedin
user_649,page_view,2026-08-04 13:25:42.616065,66056.0,linkedin
user_713,job_search,2026-08-02 07:25:42.616065,173044.0,referral
user_770,application_submitted,2026-09-01 02:25:42.616065,193332.0,direct
user_797,application_submitted,2026-08-12 10:25:42.616065,173653.0,direct
user_594,job_search,2026-08-06 20:25:42.616065,175862.0,google
user_877,application_submitted,2026-08-21 13:25:42.616065,69030.0,direct
user_959,application_submitted,2026-08-05 01:25:42.616065,76596.0,google
user_101,job_search,2026-08-19 17:25:42.616065,193003.0,google
user_393,application_started,2026-08-04 03:25:42.616065,190539.0,referral
user_851,page_view,2026-08-28 14:25:42.616065,75764.0,google
user_304,application_submitted,2026-08-25 09:25:42.616065,,google
user_520,application_started,2026-08-14 20:25:42.616065,159337.0,google
user_757,page_view,2026-08-12 17:25:42.616065,197864.0,linkedin
user_510,job_search,2026-08-07 16:25:42.616065,96680.0,google
user_982,page_view,2026-08-16 18:25:42.616065,94055.0,direct
user_248,page_view,2026-08-22 22:25:42.616065,172541.0,linkedin
user_192,job_search,2026-08-29 18:25:42.616065,113963.0,linkedin
user_380,application_submitted,2026-08-30 08:25:42.616065,104563.0,linkedin
user_119,job_search,2026-08-06 07:25:42.616065,48558.0,google
user_454,page_view,2026-08-11 19:25:42.616065,127106.0,linkedin
user_468,page_view,2026-08-02 08:25:42.616065,58457.0,referral
user_418,job_search,2026-08-12 21:25:42.616065,78062.0,google
user_649,application_started,2026-08-04 19:25:42.616065,107918.0,referral
user_379,application_started,2026-08-21 05:25:42.616065,183686.0,direct
user_535,job_search,2026-08-19 11:25:42.616065,56365.0,direct
user_922,job_search,2026-08-27 15:25:42.616065,120587.0,google
user_28,application_started,2026-08-25 07:25:42.616065,,linkedin
user_216,application_submitted,2026-08-10 04:25:42.616065,154013.0,linkedin
user_914,application_submitted,2026-08-06 05:25:42.616065,71892.0,direct
user_20,application_started,2026-08-26 06:25:42.616065,65888.0,linkedin
user_912,application_started,2026-08-10 06:25:42.616065,138352.0,referral
user_808,page_view,2026-08-31 00:25:42.616065,115102.0,google
user_930,page_view,2026-08-26 13:25:42.616065,142423.0,referral
user_893,job_search,2026-08-26 09:25:42.616065,186510.0,referral
user_656,application_started,2026-08-15 07:25:42.616065,148170.0,google
user_415,application_started,2026-08-26 02:25:42.616065,113855.0,referral
user_431,application_started,2026-08-19 15:25:42.616065,54354.0,referral
user_1,job_search,2026-08-06 21:25:42.616065,,direct
user_747,page_view,2026-08-12 00:25:42.616065,103532.0,direct
user_183,page_view,2026-08-14 12:25:42.616065,96303.0,referral
user_625,application_submitted,2026-08-07 03:25:42.616065,83350.0,google
user_314,page_view,2026-08-04 08:25:42.616065,101117.0,direct
user_611,application_submitted,2026-08-22 22:25:42.616065,157018.0,linkedin
user_837,application_started,2026-08-25 05:25:42.616065,80122.0,google
user_819,page_view,2026-08-28 01:25:42.616065,93561.0,referral
user_900,application_started,2026-08-31 03:25:42.616065,149719.0,referral
user_379,application_submitted,2026-08-27 19:25:42.616065,197296.0,linkedin
user_844,page_view,2026-08-07 16:25:42.616065,110431.0,direct
user_975,application_submitted,2026-08-11 20:25:42.616065,162841.0,google
user_278,job_search,2026-08-05 23:25:42.616065,118844.0,google
user_337,page_view,2026-08-20 14:25:42.616065,77911.0,referral
user_893,application_started,2026-08-31 21:25:42.616065,83382.0,linkedin
user_847,application_submitted,2026-08-01 23:25:42.616065,,google
user_163,application_submitted,2026-08-09 09:25:42.616065,91506.0,direct
user_816,application_submitted,2026-08-12 13:25:42.616065,112909.0,linkedin
user_151,application_submitted,2026-08-09 16:25:42.616065,168014.0,direct
user_801,application_started,2026-08-27 08:25:42.616065,101930.0,direct
user_909,application_submitted,2026-08-30 09:25:42.616065,107494.0,direct
user_945,application_started,2026-08-09 01:25:42.616065,41731.0,google
user_906,application_started,2026-08-15 22:25:42.616065,58495.0,google
user_477,application_submitted,2026-08-20 16:25:42.616065,87731.0,referral
user_912,application_started,2026-08-06 18:25:42.616065,69602.0,linkedin
user_621,application_submitted,2026-08-06 13:25:42.616065,123545.0,google
user_946,page_view,2026-08-09 22:25:42.616065,191816.0,direct
user_663,page_view,2026-08-23 17:25:42.616065,,referral
user_797,job_search,2026-08-27 17:25:42.616065,124970.0,google
user_296,job_search,2026-08-30 14:25:42.616065,117911.0,direct
user_376,application_started,2026-08-03 00:25:42.616065,104642.0,google
user_982,application_started,2026-08-28 04:25:42.616065,71252.0,linkedin
user_254,application_submitted,2026-08-30 14:25:42.616065,180291.0,direct
user_761,application_submitted,2026-08-01 16:25:42.616065,160456.0,linkedin
user_124,job_search,2026-08-19 04:25:42.616065,116420.0,google
user_188,page_view,2026-08-12 06:25:42.616065,153075.0,linkedin
user_92,job_search,2026-08-14 20:25:42.616065,188357.0,google
user_893,application_submitted,2026-08-07 22:25:42.616065,189853.0,google
user_436,job_search,2026-08-28 08:25:42.616065,165404.0,direct
user_664,application_started,2026-08-23 16:25:42.616065,151002.0,linkedin
user_650,job_search,2026-08-26 21:25:42.616065,85068.0,linkedin
user_308,application_submitted,2026-08-30 04:25:42.616065,140924.0,linkedin
user_696,job_search,2026-08-25 11:25:42.616065,173422.0,google
user_607,application_submitted,2026-08-22 10:25:42.616065,91523.0,direct
user_737,application_submitted,2026-08-20 02:25:42.616065,58509.0,linkedin
user_222,page_view,2026-08-29 22:25:42.616065,,direct
user_864,application_submitted,2026-08-01 14:25:42.616065,70809.0,referral
user_0,page_view,2026-08-24 00:25:42.616065,85687.0,linkedin
user_689,job_search,2026-08-27 08:25:42.616065,74429.0,linkedin
user_364,application_submitted,2026-08-26 17:25:42.616065,129995.0,linkedin
user_243,job_search,2026-08-20 02:25:42.616065,98910.0,linkedin
user_656,page_view,2026-08-30 06:25:42.616065,,direct
user_952,application_submitted,2026-08-28 09:25:42.616065,165621.0,direct
user_689,application_started,2026-08-18 13:25:42.616065,161415.0,direct
user_833,application_submitted,2026-08-16 06:25:42.616065,167043.0,direct
user_551,job_search,2026-08-26 23:25:42.616065,88166.0,google
user_137,page_view,2026-08-22 08:25:42.616065,51627.0,google
user_581,application_submitted,2026-08-04 05:25:42.616065,106035.0,google
user_828,job_search,2026-08-18 04:25:42.616065,84378.0,google
user_284,page_view,2026-08-21 21:25:42.616065,182879.0,direct
user_86,application_started,2026-09-01 12:25:42.616065,153625.0,direct
user_386,page_view,2026-08-02 11:25:42.616065,72429.0,referral
user_21,application_started,2026-08-16 22:25:42.616065,68674.0,linkedin
user_210,page_view,2026-08-15 10:25:42.616065,157728.0,referral
user_643,application_submitted,2026-08-31 06:25:42.616065,114734.0,referral
user_543,application_submitted,2026-08-02 02:25:42.616065,110700.0,direct
user_439,page_view,2026-08-03 05:25:42.616065,54574.0,linkedin
user_69,application_started,2026-08-13 02:25:42.616065,80903.0,google
user_762,application_started,2026-08-20 06:25:42.616065,147036.0,direct
user_996,application_submitted,2026-08-26 21:25:42.616065,,referral
user_122,application_submitted,2026-08-15 19:25:42.616065,83867.0,linkedin
user_801,application_submitted,2026-08-19 13:25:42.616065,118575.0,referral
user_12,application_submitted,2026-08-20 14:25:42.616065,178469.0,google
user_257,application_submitted,2026-08-10 11:25:42.616065,119950.0,google
user_658,application_submitted,2026-08-24 05:25:42.616065,112966.0,referral
user_98,page_view,2026-08-16 02:25:42.616065,74745.0,google
user_250,job_search,2026-08-10 18:25:42.616065,185117.0,linkedin
user_284,application_started,2026-08-25 23:25:42.616065,161703.0,google
user_879,job_search,2026-08-30 16:25:42.616065,,linkedin
user_374,application_started,2026-08-17 07:25:42.616065,194614.0,linkedin
user_23,job_search,2026-08-08 08:25:42.616065,96942.0,direct
user_685,application_started,2026-08-05 15:25:42.616065,69955.0,referral
user_528,page_view,2026-08-10 21:25:42.616065,183339.0,google
user_161,application_submitted,2026-08-19 18:25:42.616065,109349.0,referral
user_835,job_search,2026-08-06 00:25:42.617064,153014.0,linkedin
user_788,page_view,2026-08-09 11:25:42.617064,83739.0,linkedin
user_55,application_started,2026-08-14 09:25:42.617064,110469.0,linkedin
user_301,job_search,2026-08-31 00:25:42.617064,177361.0,google
user_259,job_search,2026-08-20 22:25:42.617064,94297.0,google
user_993,job_search,2026-08-15 20:25:42.617064,53609.0,linkedin
user_873,job_search,2026-08-09 17:25:42.617064,176947.0,linkedin
user_315,job_search,2026-08-15 21:25:42.617064,,direct
user_772,job_search,2026-08-25 08:25:42.617064,93713.0,google
user_597,job_search,2026-08-05 22:25:42.617064,80518.0,referral
user_392,application_submitted,2026-08-19 11:25:42.617064,63153.0,direct
user_5,application_started,2026-08-07 19:25:42.617064,165151.0,direct
user_627,application_submitted,2026-08-12 04:25:42.617064,51094.0,referral
user_140,application_submitted,2026-08-02 14:25:42.617064,,direct
user_788,application_submitted,2026-08-10 12:25:42.617064,51370.0,referral
user_120,application_started,2026-08-23 01:25:42.617064,177991.0,google
user_100,application_submitted,2026-08-01 19:25:42.617064,41533.0,direct
user_281,page_view,2026-09-01 02:25:42.617064,153030.0,google
user_841,application_submitted,2026-08-22 13:25:42.617064,108542.0,direct
user_41,job_search,2026-08-26 02:25:42.617064,190265.0,linkedin
user_275,application_submitted,2026-08-18 03:25:42.617064,198977.0,referral
user_661,application_started,2026-08-31 12:25:42.617064,99247.0,referral
user_748,page_view,2026-08-03 05:25:42.617064,57630.0,referral
user_627,page_view,2026-08-20 16:25:42.617064,59724.0,linkedin
user_269,job_search,2026-08-21 01:25:42.617064,119850.0,google
user_678,application_started,2026-08-18 03:25:42.617064,157046.0,linkedin
user_93,application_started,2026-08-09 22:25:42.617064,,google
user_663,page_view,2026-08-24 01:25:42.617064,107060.0,referral
user_282,page_view,2026-08-26 00:25:42.617064,162218.0,google
user_796,application_started,2026-08-15 00:25:42.617064,95999.0,referral
user_40,application_started,2026-08-02 23:25:42.617064,45106.0,referral
user_640,job_search,2026-08-04 15:25:42.617064,99812.0,google
user_533,application_started,2026-08-17 11:25:42.617064,,referral
user_239,job_search,2026-08-31 16:25:42.617064,158610.0,linkedin
user_217,application_submitted,2026-08-11 04:25:42.617064,124549.0,direct
user_542,application_started,2026-08-15 12:25:42.617064,161862.0,referral
user_453,page_view,2026-08-12 15:25:42.617064,114412.0,linkedin
user_126,application_started,2026-08-20 19:25:42.617064,172278.0,referral
user_634,application_started,2026-08-11 00:25:42.617064,157454.0,google
user_750,application_submitted,2026-08-26 03:25:42.617064,74129.0,google
user_508,page_view,2026-08-21 03:25:42.617064,,direct
user_798,application_submitted,2026-08-07 01:25:42.617064,,referral
user_546,job_search,2026-08-21 11:25:42.617064,191809.0,direct
user_518,application_submitted,2026-08-22 10:25:42.617064,87602.0,direct
user_667,page_view,2026-08-05 17:25:42.617064,191494.0,referral
user_879,application_started,2026-08-08 23:25:42.617064,142527.0,google
user_594,application_submitted,2026-08-06 23:25:42.617064,93215.0,linkedin
user_51,application_submitted,2026-08-31 05:25:42.617064,138868.0,google
user_960,page_view,2026-08-20 22:25:42.617064,123848.0,direct
user_365,job_search,2026-08-06 12:25:42.617064,158576.0,direct
user_201,page_view,2026-08-03 06:25:42.617064,45061.0,referral
user_663,job_search,2026-08-10 10:25:42.617064,152263.0,linkedin
user_838,page_view,2026-08-06 19:25:42.617064,62097.0,linkedin
user_914,job_search,2026-08-03 04:25:42.617064,161166.0,google
user_298,page_view,2026-08-01 20:25:42.617064,143495.0,google
user_655,job_search,2026-08-05 23:25:42.617064,,linkedin
user_363,application_submitted,2026-08-25 01:25:42.617064,69330.0,google
user_514,application_started,2026-08-17 15:25:42.617064,195217.0,google
user_507,application_started,2026-08-31 05:25:42.617064,160192.0,direct
user_910,application_started,2026-08-07 06:25:42.617064,87774.0,direct
user_261,application_submitted,2026-08-01 19:25:42.617064,174435.0,linkedin
user_553,application_started,2026-08-24 21:25:42.617064,81085.0,linkedin
user_373,application_submitted,2026-08-14 23:25:42.617064,104132.0,linkedin
user_947,job_search,2026-08-09 07:25:42.617064,145883.0,linkedin
user_396,page_view,2026-08-14 23:25:42.617064,159523.0,google
user_100,application_started,2026-08-25 09:25:42.617064,,referral
user_579,application_submitted,2026-08-25 00:25:42.617064,184252.0,referral
user_169,application_submitted,2026-08-10 20:25:42.617064,73900.0,linkedin
user_770,page_view,2026-08-25 01:25:42.617064,158663.0,google
user_250,application_started,2026-08-13 04:25:42.617064,66669.0,referral
user_492,page_view,2026-08-03 02:25:42.617064,125779.0,linkedin
user_509,page_view,2026-08-14 07:25:42.617064,134440.0,linkedin
user_416,application_submitted,2026-08-09 17:25:42.617064,,linkedin
user_867,application_started,2026-08-03 14:25:42.617064,,referral
user_591,application_submitted,2026-08-14 16:25:42.617064,60140.0,referral
user_899,application_submitted,2026-08-05 11:25:42.617064,158710.0,direct
user_717,application_submitted,2026-08-06 23:25:42.617064,72631.0,referral
